"","SMAS_ID","COMID","YEAR","LAT","LONG","NOTES","MILES","BASIN","RECENT_SAMPLE_DATE","PREVIOUS_SAMPLE_DATE_1","PREVIOUS_SAMPLE_DATE_2","PREVIOUS_SAMPLE_DATE_3","PREVIOUS_SAMPLE_DATE_4","PREVIOUS_SAMPLE_DATE_5","PREVIOUS_SAMPLE_DATE_6","PREVIOUS_SAMPLE_DATE_7","X17","X1","wgt","adj_wgt","start","end","matching"
"501","04-WCOY-5.6",15549537,2009,42.50344086,-78.13059235,NA,0,NA,"6/24/2014","7/29/2009",NA,NA,NA,NA,NA,NA,NA,2073,77.7841929285946,377.364639580671,"2008","2013","04-WCOY-5.6_15549537_2009_2008"
"502","09-BCKB-0.6",15478639,2009,44.43864059,-75.04945374,NA,0,NA,"8/5/2009",NA,NA,NA,NA,NA,NA,NA,NA,2846,272.355268542967,1110.43527364768,"2008","2013","09-BCKB-0.6_15478639_2009_2008"
"503","09-BLAP-1.8",15484455,2009,44.13639069,-75.70722198,NA,0,NA,"8/4/2009",NA,NA,NA,NA,NA,NA,NA,NA,2820,161.884016052489,709.866645859765,"2008","2013","09-BLAP-1.8_15484455_2009_2008"
"504","09-BLAP-17.4",15487125,2009,44.05120468,-75.5554657,NA,0,NA,"8/4/2009",NA,NA,NA,NA,NA,NA,NA,NA,2848,272.355268542967,1110.43527364768,"2008","2013","09-BLAP-17.4_15487125_2009_2008"
"505","09-COLN-0.9",15449186,2009,44.87493134,-74.22966766,NA,0,NA,"8/4/2009",NA,NA,NA,NA,NA,NA,NA,NA,2821,272.355268542967,1110.43527364768,"2008","2013","09-COLN-0.9_15449186_2009_2008"
"506","09-DERR-32.0",25371879,2009,44.72969055,-74.50167084,NA,0,NA,"8/5/2009",NA,NA,NA,NA,NA,NA,NA,NA,2844,161.884016052489,709.866645859765,"2008","2013","09-DERR-32.0_25371879_2009_2008"
"507","09-DERR-9.9",15454934,2009,44.84106827,-74.69142151,NA,0,NA,"8/4/2009",NA,NA,NA,NA,NA,NA,NA,NA,2845,177.795144745213,862.560864744873,"2008","2013","09-DERR-9.9_15454934_2009_2008"
"508","09-DEVE-0.4",15449508,2009,44.80333328,-74.44480133,NA,0,NA,"8/5/2009",NA,NA,NA,NA,NA,NA,NA,NA,2833,272.355268542967,1110.43527364768,"2008","2013","09-DEVE-0.4_15449508_2009_2008"
"509","09-EDEE-13.4",15449328,2009,44.87034988,-74.36071014,NA,0,NA,"9/21/2015","8/7/2014","7/22/2014","8/4/2009",NA,NA,NA,NA,NA,2825,272.355268542967,1110.43527364768,"2008","2013","09-EDEE-13.4_15449328_2009_2008"
"510","09-FIRS-0.2",15477027,2009,44.30532837,-74.99440002,NA,0,NA,"8/6/2009",NA,NA,NA,NA,NA,NA,NA,NA,2850,723.190279986948,4856.93502064828,"2008","2013","09-FIRS-0.2_15477027_2009_2008"
"511","09-GRAN-6.8",15475965,2009,44.57611084,-75.05110931,NA,0,NA,"8/4/2009",NA,NA,NA,NA,NA,NA,NA,NA,2822,272.355268542967,1110.43527364768,"2008","2013","09-GRAN-6.8_15475965_2009_2008"
"512","09-GRAS-44.4",15476289,2009,44.61111069,-75.1847229,NA,0,NA,"8/4/2009",NA,NA,NA,NA,NA,NA,NA,NA,2838,177.795144745213,862.560864744873,"2008","2013","09-GRAS-44.4_15476289_2009_2008"
"513","09-GTCH_M_T2-0.1",15492148,2009,44.09080887,-75.29246521,NA,0,NA,"8/6/2009",NA,NA,NA,NA,NA,NA,NA,NA,2847,723.190279986948,4856.93502064828,"2008","2013","09-GTCH_M_T2-0.1_15492148_2009_2008"
"514","09-GTCH_T27-1.4",15491080,2009,44.42533875,-75.39026642,NA,0,NA,"8/6/2009",NA,NA,NA,NA,NA,NA,NA,NA,2840,723.190279986948,4856.93502064828,"2008","2013","09-GTCH_T27-1.4_15491080_2009_2008"
"515","09-GTCH_W-11.9",15491770,2009,44.21058655,-75.30986786,NA,0,NA,"8/6/2009",NA,NA,NA,NA,NA,NA,NA,NA,2831,177.795144745213,862.560864744873,"2008","2013","09-GTCH_W-11.9_15491770_2009_2008"
"516","09-GTCH_W-41.9",15495400,2009,43.98989868,-75.25471497,NA,0,NA,"8/6/2009",NA,NA,NA,NA,NA,NA,NA,NA,2843,161.884016052489,709.866645859765,"2008","2013","09-GTCH_W-41.9_15495400_2009_2008"
"517","09-LSAL-20.7",15450218,2009,44.86566162,-74.49298096,NA,0,NA,"8/5/2009",NA,NA,NA,NA,NA,NA,NA,NA,2817,161.884016052489,709.866645859765,"2008","2013","09-LSAL-20.7_15450218_2009_2008"
"518","09-MARB-0.6",15452090,2009,44.95851135,-74.11991882,NA,0,NA,"8/4/2009",NA,NA,NA,NA,NA,NA,NA,NA,2837,272.355268542967,1110.43527364768,"2008","2013","09-MARB-0.6_15452090_2009_2008"
"519","09-PLST-0.8",15484595,2009,44.08776855,-75.7950592,NA,0,NA,"9/18/2019","8/17/2010","8/4/2009",NA,NA,NA,NA,NA,NA,2832,177.795144745213,862.560864744873,"2008","2013","09-PLST-0.8_15484595_2009_2008"
"520","09-RAQU-21.9",15465151,2009,44.81899643,-74.98879242,NA,0,NA,"9/11/2019","8/5/2009",NA,NA,NA,NA,NA,NA,NA,2841,177.795144745213,862.560864744873,"2008","2013","09-RAQU-21.9_15465151_2009_2008"
"521","09-SAL9-28.3",15450280,2009,44.76777649,-74.23222351,NA,0,NA,"7/22/2014","8/4/2009",NA,NA,NA,NA,NA,NA,NA,2849,177.795144745213,862.560864744873,"2008","2013","09-SAL9-28.3_15450280_2009_2008"
"522","14-BEAV-10.0",1750585,2009,41.94638824,-74.97972107,NA,0,NA,"9/2/2009",NA,NA,NA,NA,NA,NA,NA,NA,1982,42.6754974504409,207.037228362002,"2008","2013","14-BEAV-10.0_1750585_2009_2008"
"523","14-BLAB-1.7",4147788,2009,41.55052948,-74.76078796,NA,0,NA,"9/2/2009",NA,NA,NA,NA,NA,NA,NA,NA,1986,39.8443114577268,174.718594341751,"2008","2013","14-BLAB-1.7_4147788_2009_2008"
"524","14-BUSH-0.6",1748567,2009,42.1511116,-74.60111237,NA,0,NA,"9/23/2020","9/26/2019","10/25/2018","9/26/2017","9/9/2016","9/1/2009",NA,NA,NA,1992,84.2533290741106,343.51407639973,"2008","2013","14-BUSH-0.6_1748567_2009_2008"
"525","14-CALL_E-9.5",2615114,2009,41.76472092,-74.94139099,NA,0,NA,"9/30/2014","9/1/2009",NA,NA,NA,NA,NA,NA,NA,1994,39.8443114577268,174.718594341751,"2008","2013","14-CALL_E-9.5_2615114_2009_2008"
"526","14-EDEL-24.7",1749399,2009,42.03936005,-75.06767273,NA,0,NA,"8/5/2014","8/31/2009",NA,NA,NA,NA,NA,NA,NA,1989,42.6754974504409,207.037228362002,"2008","2013","14-EDEL-24.7_1749399_2009_2008"
"527","14-GAUP-1.6",1750597,2009,41.93066025,-74.71440125,NA,0,NA,"9/1/2009",NA,NA,NA,NA,NA,NA,NA,NA,1974,84.2533290741106,343.51407639973,"2008","2013","14-GAUP-1.6_1750597_2009_2008"
"528","14-HUMP-1.4",2616710,2009,41.88298035,-75.22763062,NA,0,NA,"9/2/2009",NA,NA,NA,NA,NA,NA,NA,NA,1985,84.2533290741106,343.51407639973,"2008","2013","14-HUMP-1.4_2616710_2009_2008"
"529","14-KIAM-1.2",4147570,2009,41.67882156,-74.63820648,NA,0,NA,"9/1/2009",NA,NA,NA,NA,NA,NA,NA,NA,1979,84.2533290741106,343.51407639973,"2008","2013","14-KIAM-1.2_4147570_2009_2008"
"530","14-NEVR-26.2",4147474,2009,41.63444519,-74.61916351,NA,0,NA,"8/20/2019",NA,NA,NA,NA,NA,NA,NA,NA,1995,39.8443114577268,174.718594341751,"2008","2013","14-NEVR-26.2_4147474_2009_2008"
"531","14-OQUA_T23-1.2",2613410,2009,42.19157028,-75.41049957,NA,0,NA,"9/2/2009",NA,NA,NA,NA,NA,NA,NA,NA,1988,211.071353009413,1417.55202559627,"2008","2013","14-OQUA_T23-1.2_2613410_2009_2008"
"532","14-PIMT-0.1",1749197,2009,42.06483078,-75.10475922,NA,0,NA,"8/31/2009",NA,NA,NA,NA,NA,NA,NA,NA,1993,211.071353009413,1417.55202559627,"2008","2013","14-PIMT-0.1_1749197_2009_2008"
"533","14-PLAT-5.4",1748543,2009,42.19498062,-74.67671204,NA,0,NA,"9/1/2009",NA,NA,NA,NA,NA,NA,NA,NA,1976,84.2533290741106,343.51407639973,"2008","2013","14-PLAT-5.4_1748543_2009_2008"
"534","14-TENR-6.0",2615166,2009,41.6305542,-74.99861145,NA,0,NA,"9/2/2009",NA,NA,NA,NA,NA,NA,NA,NA,1987,39.8443114577268,174.718594341751,"2008","2013","14-TENR-6.0_2615166_2009_2008"
"535","14-TRMP-3.1",1748589,2009,42.12555695,-74.81194305,NA,0,NA,"9/1/2009",NA,NA,NA,NA,NA,NA,NA,NA,1996,84.2533290741106,343.51407639973,"2008","2013","14-TRMP-3.1_1748589_2009_2008"
"536","14-WDEL_T33-0.4",2613636,2009,42.15042877,-75.18153381,NA,0,NA,"9/1/2009",NA,NA,NA,NA,NA,NA,NA,NA,1981,211.071353009413,1417.55202559627,"2008","2013","14-WDEL_T33-0.4_2613636_2009_2008"
"537","14-WDEL-49.5",2612856,2009,42.19577026,-74.98856354,NA,0,NA,"8/31/2009",NA,NA,NA,NA,NA,NA,NA,NA,1977,39.8443114577268,174.718594341751,"2008","2013","14-WDEL-49.5_2612856_2009_2008"
"538","14-WDEL-51.0",2612944,2009,42.20916748,-74.97416687,NA,0,NA,"8/22/2019","8/7/2014","8/31/2009",NA,NA,NA,NA,NA,NA,1980,39.8443114577268,174.718594341751,"2008","2013","14-WDEL-51.0_2612944_2009_2008"
"539","14-WDEL-68.4",2612808,2009,42.33959961,-74.76609802,NA,0,NA,"8/31/2009",NA,NA,NA,NA,NA,NA,NA,NA,1984,84.2533290741106,343.51407639973,"2008","2013","14-WDEL-68.4_2612808_2009_2008"
"540","14-WILL-0.5",1750437,2009,41.93027878,-74.91527557,NA,0,NA,"9/1/2009",NA,NA,NA,NA,NA,NA,NA,NA,1998,42.6754974504409,207.037228362002,"2008","2013","14-WILL-0.5_1750437_2009_2008"
"541","06-APUS_T2-0.6",9421801,2008,42.832225,-76.028229,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2947,239.669815412414,977.171539534902,"2008","2013","06-APUS_T2-0.6_9421801_2008_2008"
"542","06-BIBS_T1-0.6",9424453,2008,42.411912,-76.048543,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2949,625.26873592034,4199.2954065461,"2008","2013","06-BIBS_T1-0.6_9424453_2008_2008"
"543","06-BTNT-16.0",8085553,2008,42.5456,-75.2383,NA,0,NA,"8/6/2008","7/7/2003",NA,NA,NA,NA,NA,NA,NA,2939,122.013245403515,535.032027108682,"2008","2013","06-BTNT-16.0_8085553_2008_2008"
"544","06-BTNT-2.8",8086469,2008,42.4372,-75.3456,NA,0,NA,"8/6/2008","7/7/2003",NA,NA,NA,NA,NA,NA,NA,2950,122.013245403515,535.032027108682,"2008","2013","06-BTNT-2.8_8086469_2008_2008"
"545","06-CAYU-17.3",8101449,2008,42.217816,-76.598245,NA,0,NA,"8/7/2008",NA,NA,NA,NA,NA,NA,NA,NA,2944,115.842320981414,562.001019223401,"2008","2013","06-CAYU-17.3_8101449_2008_2008"
"546","06-CHAR-9.5",8085973,2008,42.46797564,-74.88647698,NA,0,NA,"7/14/2009","8/7/2008",NA,NA,NA,NA,NA,NA,NA,2938,122.013245403515,535.032027108682,"2008","2013","06-CHAR-9.5_8085973_2008_2008"
"547","06-DDLY_T6-1.0",9424523,2008,42.3737064,-76.12209012,NA,0,NA,"8/8/2018","8/5/2008",NA,NA,NA,NA,NA,NA,NA,2929,239.669815412414,977.171539534902,"2008","2013","06-DDLY_T6-1.0_9424523_2008_2008"
"548","06-DILA-52.9",8085001,2008,42.86596014,-75.2153724,NA,0,NA,"7/15/2009","7/15/2009","8/5/2008",NA,NA,NA,NA,NA,NA,2912,122.013245403515,535.032027108682,"2008","2013","06-DILA-52.9_8085001_2008_2008"
"549","06-FLIC_T7-3.8",8083585,2008,42.800806,-74.981216,NA,0,NA,"8/6/2008",NA,NA,NA,NA,NA,NA,NA,NA,2935,625.26873592034,4199.2954065461,"2008","2013","06-FLIC_T7-3.8_8083585_2008_2008"
"550","06-FLYS-0.3",9420473,2008,42.609699,-75.526901,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2914,239.669815412414,977.171539534902,"2008","2013","06-FLYS-0.3_9420473_2008_2008"
"551","06-LCHO-2.0",8099951,2008,42.11677981,-75.9564112,NA,0.34,NA,"7/29/2014","7/23/2013","8/6/2008",NA,NA,NA,NA,NA,NA,2925,239.669815412414,977.171539534902,"2008","2013","06-LCHO-2.0_8099951_2008_2008"
"552","06-MASV_E-1.4",8087161,2008,42.241513,-75.347459,NA,0,NA,"8/7/2008",NA,NA,NA,NA,NA,NA,NA,NA,2943,122.013245403515,535.032027108682,"2008","2013","06-MASV_E-1.4_8087161_2008_2008"
"553","06-MERR-6.6",9422701,2008,42.480631,-75.980037,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2933,239.669815412414,977.171539534902,"2008","2013","06-MERR-6.6_9422701_2008_2008"
"554","06-NANG-66.3",9420207,2008,42.70000845,-75.52653631,NA,0,NA,"7/25/2013","8/5/2008",NA,NA,NA,NA,NA,NA,NA,2946,115.842320981414,562.001019223401,"2008","2013","06-NANG-66.3_9420207_2008_2008"
"555","06-NANT_E-6.3",8101085,2008,42.285451,-76.005125,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2936,122.013245403515,535.032027108682,"2008","2013","06-NANT_E-6.3_8101085_2008_2008"
"556","06-NING-5.1",9422361,2008,42.663539,-76.014322,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2917,122.013245403515,535.032027108682,"2008","2013","06-NING-5.1_9422361_2008_2008"
"557","06-NVUS-0.9",8085959,2008,42.4856,-74.9694,NA,0,NA,"9/8/2018","7/30/2014","9/27/2013","7/14/2009","8/7/2008","8/24/2004","7/21/2003",NA,NA,2942,115.842320981414,562.001019223401,"2008","2013","06-NVUS-0.9_8085959_2008_2008"
"558","06-OAKS_T2-0.8",8083681,2008,42.700683,-74.961331,NA,0,NA,"8/7/2008",NA,NA,NA,NA,NA,NA,NA,NA,2919,625.26873592034,4199.2954065461,"2008","2013","06-OAKS_T2-0.8_8083681_2008_2008"
"559","06-OTGO_T30-2.7",8085385,2008,42.627799,-75.025343,NA,0,NA,"8/6/2008",NA,NA,NA,NA,NA,NA,NA,NA,2926,625.26873592034,4199.2954065461,"2008","2013","06-OTGO_T30-2.7_8085385_2008_2008"
"560","06-OTTC-4.6",9422145,2008,42.562789,-76.208218,"Historical site is 0.46 miles from recent site",0.46,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2937,239.669815412414,977.171539534902,"2008","2013","06-OTTC-4.6_9422145_2008_2008"
"561","06-OWGO_W-2.5",8101653,2008,42.19622,-76.241715,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2920,115.842320981414,562.001019223401,"2008","2013","06-OWGO_W-2.5_8101653_2008_2008"
"562","06-OWGO_W-7.8",8101217,2008,42.26257,-76.244297,NA,0,NA,"8/7/2008",NA,NA,NA,NA,NA,NA,NA,NA,2945,115.842320981414,562.001019223401,"2008","2013","06-OWGO_W-7.8_8101217_2008_2008"
"563","06-PANE-8.6",9419701,2008,42.87680088,-75.50475022,NA,0,NA,"8/29/2013",NA,NA,NA,NA,NA,NA,NA,NA,2940,239.669815412414,977.171539534902,"2008","2013","06-PANE-8.6_9419701_2008_2008"
"564","06-PAYN_T3-1.0",9419803,2008,42.82998,-75.556773,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2908,625.26873592034,4199.2954065461,"2008","2013","06-PAYN_T3-1.0_9419803_2008_2008"
"565","06-PIPE-9.6",8101911,2008,42.157237,-76.378708,NA,0,NA,"8/6/2008",NA,NA,NA,NA,NA,NA,NA,NA,2948,122.013245403515,535.032027108682,"2008","2013","06-PIPE-9.6_8101911_2008_2008"
"566","06-PLSN-5.8",9419957,2008,42.776007,-75.431908,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2924,239.669815412414,977.171539534902,"2008","2013","06-PLSN-5.8_9419957_2008_2008"
"567","06-PROP-0.1",8101187,2008,42.2625,-76.3761,NA,0,NA,"8/8/2018","7/16/2009","8/7/2008","9/11/2003",NA,NA,NA,NA,NA,2913,239.669815412414,977.171539534902,"2008","2013","06-PROP-0.1_8101187_2008_2008"
"568","06-SLEB-0.9",9420109,2008,42.732851,-75.584284,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2930,239.669815412414,977.171539534902,"2008","2013","06-SLEB-0.9_9420109_2008_2008"
"569","06-SUGC-0.3",8102505,2008,42.033574,-76.013109,NA,0,NA,"8/6/2008",NA,NA,NA,NA,NA,NA,NA,NA,2941,239.669815412414,977.171539534902,"2008","2013","06-SUGC-0.3_8102505_2008_2008"
"570","06-SUSQ-3.8",8103067,2008,42.04,-76.4464,NA,0,NA,"8/6/2008",NA,NA,NA,NA,NA,NA,NA,NA,2928,115.842320981414,562.001019223401,"2008","2013","06-SUSQ-3.8_8103067_2008_2008"
"571","06-SUSQ-46.3",8088159,2008,42.018548,-75.786095,"Sampled SUSQ-2A instead- Historic site 0.29 miles from recent site",0.29,NA,"8/7/2008",NA,NA,NA,NA,NA,NA,NA,NA,2911,115.842320981414,562.001019223401,"2008","2013","06-SUSQ-46.3_8088159_2008_2008"
"572","06-TROS-0.5",9422075,2008,42.598194,-76.080215,NA,0,NA,"8/5/2008",NA,NA,NA,NA,NA,NA,NA,NA,2921,122.013245403515,535.032027108682,"2008","2013","06-TROS-0.5_9422075_2008_2008"
"573","06-USSQ-69.1",8087979,2008,42.141209,-75.587889,"Historic site 0.10 miles away from recent site",0.1,NA,"8/7/2008",NA,NA,NA,NA,NA,NA,NA,NA,2931,115.842320981414,562.001019223401,"2008","2013","06-USSQ-69.1_8087979_2008_2008"
"574","10-BIGC_T6-4.3",10313568,2008,43.381927,-73.36739,NA,0,NA,"7/1/2008",NA,NA,NA,NA,NA,NA,NA,NA,2249,190.760950384911,1281.14766768346,"2008","2013","10-BIGC_T6-4.3_10313568_2008_2008"
"575","10-BOQT-23.2",9528335,2008,44.2467637,-73.51467174,NA,0.32,NA,"7/17/2018",NA,NA,NA,NA,NA,NA,NA,NA,2224,42.1512521444188,184.83460386136,"2008","2013","10-BOQT-23.2_9528335_2008_2008"
"576","10-CBRK_E-0.6",9521227,2008,44.632978,-73.915437,NA,0,NA,"7/22/2008",NA,NA,NA,NA,NA,NA,NA,NA,2219,190.760950384911,1281.14766768346,"2008","2013","10-CBRK_E-0.6_9521227_2008_2008"
"577","10-COLW-0.7",9528293,2008,44.326749,-73.480075,NA,0,NA,"7/23/2008",NA,NA,NA,NA,NA,NA,NA,NA,2256,76.944556669663,313.715061574794,"2008","2013","10-COLW-0.7_9528293_2008_2008"
"578","10-DLET-2.4",9521197,2008,44.720376,-73.869896,NA,0,NA,"7/22/2008",NA,NA,NA,NA,NA,NA,NA,NA,2257,190.760950384911,1281.14766768346,"2008","2013","10-DLET-2.4_9521197_2008_2008"
"579","10-GCHZ_N-0.5",9521323,2008,44.9572,-73.6428,NA,0,NA,"8/18/2009","7/2/2008",NA,NA,NA,NA,NA,NA,NA,2237,42.1512521444188,184.83460386136,"2008","2013","10-GCHZ_N-0.5_9521323_2008_2008"
"580","10-GCHZ-29.4",9521123,2008,44.8889,-73.6453,NA,0,NA,"7/30/2014","8/15/2013","8/18/2009","7/2/2008",NA,NA,NA,NA,NA,2225,42.1512521444188,184.83460386136,"2008","2013","10-GCHZ-29.4_9521123_2008_2008"
"581","10-GILB-0.4",9528211,2008,44.139464,-73.795979,NA,0,NA,"7/23/2008",NA,NA,NA,NA,NA,NA,NA,NA,2227,190.760950384911,1281.14766768346,"2008","2013","10-GILB-0.4_9528211_2008_2008"
"582","10-INBR-1.5",10312448,2008,43.60279446,-73.65804404,NA,0,NA,"7/1/2008",NA,NA,NA,NA,NA,NA,NA,NA,2214,76.944556669663,313.715061574794,"2008","2013","10-INBR-1.5_10312448_2008_2008"
"583","10-MILC-6.3",10311318,2008,44.052808,-73.543619,"Historical site is 0.26 miles away from recent site",0.26,NA,"7/24/2008",NA,NA,NA,NA,NA,NA,NA,NA,2232,76.944556669663,313.715061574794,"2008","2013","10-MILC-6.3_10311318_2008_2008"
"584","10-REAB-3.8",9521361,2008,44.774632,-73.492739,NA,0,NA,"7/22/2008",NA,NA,NA,NA,NA,NA,NA,NA,2229,190.760950384911,1281.14766768346,"2008","2013","10-REAB-3.8_9521361_2008_2008"
"585","10-RILY-1.6",10312314,2008,43.824812,-73.49352,NA,0,NA,"7/24/2008",NA,NA,NA,NA,NA,NA,NA,NA,2248,190.760950384911,1281.14766768346,"2008","2013","10-RILY-1.6_10312314_2008_2008"
"586","10-RORE-4.7",9528359,2008,44.173113,-73.692679,"Only macro data 2008",0,NA,"7/23/2008",NA,NA,NA,NA,NA,NA,NA,NA,2216,190.760950384911,1281.14766768346,"2008","2013","10-RORE-4.7_9528359_2008_2008"
"587","10-SABL_E-1.9",9528429,2008,44.417963,-73.679045,NA,0,NA,"7/18/2018","7/23/2008",NA,NA,NA,NA,NA,NA,NA,2228,42.1512521444188,184.83460386136,"2008","2013","10-SABL_E-1.9_9528429_2008_2008"
"588","10-SABL_E-20.9",9528147,2008,44.219024,-73.785659,"Historic site 0.16 miles from recent site",0.16,NA,"7/23/2008",NA,NA,NA,NA,NA,NA,NA,NA,2215,42.1512521444188,184.83460386136,"2008","2013","10-SABL_E-20.9_9528147_2008_2008"
"589","10-SABL-13.1",9528395,2008,44.481942,-73.555666,NA,0,NA,"7/23/2008",NA,NA,NA,NA,NA,NA,NA,NA,2217,26.58188485447,128.960178409133,"2008","2013","10-SABL-13.1_9528395_2008_2008"
"590","10-SABL-19.3",9528411,2008,44.448753,-73.653475,NA,0,NA,"8/28/2008","7/23/2008",NA,NA,NA,NA,NA,NA,NA,2233,26.58188485447,128.960178409133,"2008","2013","10-SABL-19.3_9528411_2008_2008"
"591","10-SARA-34.1",9521273,2008,44.545147,-73.870636,NA,0,NA,"7/22/2008",NA,NA,NA,NA,NA,NA,NA,NA,2235,26.58188485447,128.960178409133,"2008","2013","10-SARA-34.1_9521273_2008_2008"
"592","10-SARA-48.1",9524331,2008,44.394762,-74.057716,NA,0,NA,"8/28/2008","7/23/2008",NA,NA,NA,NA,NA,NA,NA,2226,26.58188485447,128.960178409133,"2008","2013","10-SARA-48.1_9524331_2008_2008"
"593","10-SARS-0.1",9524333,2008,44.381783,-74.236928,NA,0,NA,"7/23/2008",NA,NA,NA,NA,NA,NA,NA,NA,2254,190.760950384911,1281.14766768346,"2008","2013","10-SARS-0.1_9524333_2008_2008"
"594","10-SMPL-0.3",9521109,2008,44.913168,-73.663888,"Historic site 0.13 miles away from recent site",0.13,NA,"7/22/2008",NA,NA,NA,NA,NA,NA,NA,NA,2221,190.760950384911,1281.14766768346,"2008","2013","10-SMPL-0.3_9521109_2008_2008"
"595","10-STYL-3.6",9528311,2008,44.301406,-73.727121,NA,0,NA,"7/23/2008",NA,NA,NA,NA,NA,NA,NA,NA,2231,76.944556669663,313.715061574794,"2008","2013","10-STYL-3.6_9528311_2008_2008"
"596","10-WESB-1.4",9521251,2008,44.593178,-73.986773,NA,0,NA,"7/18/2018","8/15/2013","7/22/2008",NA,NA,NA,NA,NA,NA,2239,76.944556669663,313.715061574794,"2008","2013","10-WESB-1.4_9521251_2008_2008"
"597","10-WHIF-1.6",9528025,2008,44.352288,-73.923142,NA,0,NA,"8/27/2008",NA,NA,NA,NA,NA,NA,NA,NA,2247,190.760950384911,1281.14766768346,"2008","2013","10-WHIF-1.6_9528025_2008_2008"
"598","17-BLND-5.7",6240245,2008,41.00356469,-73.68734673,NA,0,NA,"9/14/1999",NA,NA,NA,NA,NA,NA,NA,NA,1735,8.85259990216673,38.8189368717663,"2008","2013","17-BLND-5.7_6240245_2008_2008"
"599","17-BLND-6.8",6240359,2008,41.0222,-73.695,NA,0,NA,"9/10/2008",NA,NA,NA,NA,NA,NA,NA,NA,1758,8.85259990216673,38.8189368717663,"2008","2013","17-BLND-6.8_6240359_2008_2008"
"600","17-MAMR-0.3",6241841,2008,40.9522,-73.7344,NA,0,NA,"9/11/2018","9/18/2013","9/15/2009","9/11/2008","9/16/2003",NA,NA,NA,NA,1757,8.85259990216673,38.8189368717663,"2008","2013","17-MAMR-0.3_6241841_2008_2008"
"601","17-MAMR-3.9",6241327,2008,40.98447411,-73.73988011,"Historic site 0.21 miles from current site",0.21,NA,"9/10/2008",NA,NA,NA,NA,NA,NA,NA,NA,1746,8.85259990216673,38.8189368717663,"2008","2013","17-MAMR-3.9_6241327_2008_2008"
"602","17-MAMR-6.7",6240357,2008,41.0178,-73.7275,NA,0,NA,"9/11/2018","9/10/2008",NA,NA,NA,NA,NA,NA,NA,1749,8.85259990216673,38.8189368717663,"2008","2013","17-MAMR-6.7_6240357_2008_2008"
"603","17-MANH-1.6",6240223,2008,41.04652642,-73.80462497,NA,0,NA,"9/10/2008",NA,NA,NA,NA,NA,NA,NA,NA,1739,80.6071754531148,541.356575451816,"2008","2013","17-MANH-1.6_6240223_2008_2008"
"604","17-MILI-0.5",7733289,2008,41.18382347,-73.56191954,NA,0,NA,"9/10/2008",NA,NA,NA,NA,NA,NA,NA,NA,1747,8.85259990216673,38.8189368717663,"2008","2013","17-MILI-0.5_7733289_2008_2008"
"605","17-PENA-1.1",9499660,2008,40.72733293,-73.24423939,NA,0,NA,"9/11/2008",NA,NA,NA,NA,NA,NA,NA,NA,1741,13.2964952073231,54.2119026119355,"2008","2013","17-PENA-1.1_9499660_2008_2008"
"606","12-CAYA-15.4",22740625,2020,43.06778,-74.35806,"missing from MG final file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,476,421.957473,1237.81084082796,"2018","2022","12-CAYA-15.4_22740625_2020_2018"
"607","12-SCHO_T93_b-1.8",3246728,2020,42.53298,-74.387244,"missing from MG final file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477,1415.879209,6483.1549665327,"2018","2022","12-SCHO_T93_b-1.8_3246728_2020_2018"
"608","12-CANW_T69-1.1",22741005,2020,43.382669,-74.900615,"missing from MG final file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478,421.957473,1237.81084082796,"2018","2022","12-CANW_T69-1.1_22741005_2020_2018"
"609","12-FOX-1.1",3246096,2020,42.67889,-74.30473,"missing from MG final file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,323.496054,1224.62293410062,"2018","2022","12-FOX-1.1_3246096_2020_2018"
"610","12-BATV-14.8",3247582,2020,42.295294,-74.349868,"missing from MG final file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,421.957473,1237.81084082796,"2018","2022","12-BATV-14.8_3247582_2020_2018"
"611","12-DRCK-3.4",22743625,2020,43.239825,-75.342237,"missing from MG final file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,1415.879209,6483.1549665327,"2018","2022","12-DRCK-3.4_22743625_2020_2018"
